Nº,Formation,Min,Sh,G,ShA,GA,xG,xGA,xGD,xG90,xGA90,Año,Club
1,4-3-3,1467,173,25,189,16,18.40-6.60,17.14+1.14,1.26,1.13,1.05,2021,Aston_Villa
2,4-3-1-2,623,81,7,75,12,8.55+1.55,9.91-2.09,-1.36,1.23,1.43,2021,Aston_Villa
3,4-3-2-1,310,45,3,44,5,2.31-0.69,6.25+1.25,-3.93,0.67,1.81,2021,Aston_Villa
4,4-2-3-1,305,41,3,34,8,2.95-0.05,5.94-2.06,-2.99,0.87,1.75,2021,Aston_Villa
5,3-5-2,273,34,4,52,5,3.86-0.14,6.28+1.28,-2.42,1.27,2.07,2021,Aston_Villa
6,5-3-2,166,26,3,19,2,2.77-0.23,1.76-0.24,1.01,1.50,0.95,2021,Aston_Villa
7,4-1-4-1,155,17,2,15,1,1.75-0.25,1.83+0.83,-0.08,1.02,1.06,2021,Aston_Villa
8,4-1-2-1-2,131,26,5,17,0,3.68-1.32,0.75+0.75,2.93,2.53,0.52,2021,Aston_Villa
9,3-4-1-2,76,9,0,22,3,0.29+0.29,3.81+0.81,-3.52,0.35,4.52,2021,Aston_Villa
10,4-4-1-1,57,5,0,9,2,0.19+0.19,2.37+0.37,-2.18,0.30,3.74,2021,Aston_Villa
11,4-4-2,29,5,0,2,0,0.14+0.14,0.10+0.10,0.04,0.43,0.30,2021,Aston_Villa
12,5-4-1,23,3,0,2,0,0.42+0.42,0.19+0.19,0.24,1.66,0.72,2021,Aston_Villa
1,4-4-2,2354,359,28,300,41,35.98+7.98,42.09+1.09,-6.11,1.38,1.61,2021,Southampton
2,3-5-2,237,33,5,19,6,4.17-0.83,3.75-2.25,0.42,1.58,1.43,2021,Southampton
3,3-4-3,202,14,2,49,6,2.23+0.23,7.10+1.10,-4.88,0.99,3.16,2021,Southampton
4,4-1-4-1,166,17,3,22,2,1.62-1.38,2.41+0.41,-0.79,0.88,1.31,2021,Southampton
5,3-1-4-2,129,12,0,26,3,1.77+1.77,3.65+0.65,-1.89,1.23,2.55,2021,Southampton
6,4-3-3,97,7,1,12,4,1.05+0.05,3.54-0.46,-2.49,0.98,3.28,2021,Southampton
7,4-3-1-2,95,14,1,12,1,2.06+1.06,1.51+0.51,0.55,1.96,1.43,2021,Southampton
8,5-4-1,93,4,1,24,2,0.12-0.88,1.19-0.81,-1.07,0.12,1.16,2021,Southampton
9,5-3-2,82,9,1,6,0,0.67-0.33,0.21+0.21,0.46,0.73,0.23,2021,Southampton
10,3-4-2-1,76,10,1,5,1,0.65-0.35,0.61-0.39,0.04,0.77,0.73,2021,Southampton
11,4-4-1-1,57,5,0,20,1,0.13+0.13,2.74+1.74,-2.61,0.20,4.33,2021,Southampton
12,3-5-1-1,15,0,0,3,0,0.00,0.07+0.07,-0.07,0.00,0.44,2021,Southampton
1,4-4-1-1,1024,137,11,141,16,13.44+2.44,15.41-0.59,-1.97,1.18,1.35,2021,Everton
2,4-3-3,590,74,10,81,11,7.31-2.69,10.04-0.96,-2.73,1.12,1.53,2021,Everton
3,5-4-1,561,60,7,101,10,7.39+0.39,12.10+2.10,-4.70,1.19,1.94,2021,Everton
4,4-4-2,548,68,5,84,12,5.28+0.28,10.60-1.40,-5.32,0.87,1.74,2021,Everton
5,4-2-3-1,358,41,5,37,4,5.01+0.01,3.94-0.06,1.06,1.26,0.99,2021,Everton
6,3-4-3,172,20,2,21,2,2.57+0.57,2.95+0.95,-0.38,1.35,1.54,2021,Everton
7,3-4-2-1,144,18,1,26,5,2.10+1.10,5.19+0.19,-3.09,1.31,3.24,2021,Everton
8,4-1-4-1,131,9,1,30,4,1.05+0.05,3.92-0.08,-2.87,0.72,2.70,2021,Everton
9,4-5-1,59,13,1,2,0,1.56+0.56,0.85+0.85,0.71,2.38,1.30,2021,Everton
10,3-5-2,17,0,0,2,2,0.00,1.32-0.68,-1.32,0.00,7.01,2021,Everton
1,4-2-3-1,1225,142,15,201,30,17.42+2.42,23.64-6.36,-6.23,1.28,1.74,2021,Leeds
2,4-1-4-1,1019,160,8,178,24,14.85+6.85,25.68+1.68,-10.84,1.31,2.27,2021,Leeds
3,3-3-3-1,406,58,7,65,4,5.47-1.53,6.26+2.26,-0.79,1.21,1.39,2021,Leeds
4,4-4-1-1,305,42,4,41,8,4.74+0.74,4.33-3.67,0.41,1.40,1.28,2021,Leeds
5,3-4-3,276,40,4,36,5,3.34-0.66,4.02-0.98,-0.69,1.09,1.31,2021,Leeds
6,5-4-1,100,7,0,20,5,1.10+1.10,3.78-1.22,-2.67,0.99,3.40,2021,Leeds
7,4-3-3,97,19,1,15,1,2.22+1.22,2.28+1.28,-0.06,2.06,2.12,2021,Leeds
8,4-3-1-2,90,12,2,15,2,1.73-0.27,1.99-0.01,-0.26,1.73,1.99,2021,Leeds
9,5-3-2,65,3,1,11,0,0.70-0.30,1.19+1.19,-0.49,0.96,1.65,2021,Leeds
10,4-2-2-2,14,2,0,0,0,0.34+0.34,0.00,0.34,2.18,0.00,2021,Leeds
1,4-4-2,3126,369,32,526,46,39.46+7.46,54.88+8.88,-15.41,1.14,1.58,2021,Burnley
2,5-3-2,236,20,1,46,3,2.29+1.29,4.45+1.45,-2.16,0.87,1.70,2021,Burnley
3,4-5-1,132,7,0,26,3,0.52+0.52,3.14+0.14,-2.61,0.36,2.14,2021,Burnley
4,4-3-3,43,10,1,5,1,1.49+0.49,0.69-0.31,0.80,3.12,1.45,2021,Burnley
5,4-4-1-1,9,3,0,1,0,0.14+0.14,0.04+0.04,0.10,1.40,0.37,2021,Burnley
6,4-2-3-1,6,0,0,2,0,0.00,0.30+0.30,-0.30,0.00,4.50,2021,Burnley
1,4-3-3,1335,148,11,207,32,14.93+3.93,25.03-6.97,-10.10,1.01,1.69,2021,Watford
2,4-1-4-1,930,109,14,137,23,11.42-2.58,20.50-2.50,-9.08,1.11,1.98,2021,Watford
3,4-2-3-1,585,70,8,103,9,7.28-0.72,12.17+3.17,-4.90,1.12,1.87,2021,Watford
4,4-4-2,555,48,1,82,6,4.58+3.58,8.21+2.21,-3.63,0.74,1.33,2021,Watford
5,3-4-3,81,7,0,16,4,0.28+0.28,3.07-0.93,-2.79,0.31,3.41,2021,Watford
6,3-5-2,42,5,0,6,2,1.25+1.25,1.06-0.94,0.19,2.67,2.26,2021,Watford
7,4-4-1-1,36,4,0,9,1,0.25+0.25,1.56+0.56,-1.31,0.62,3.89,2021,Watford
8,4-2-2-2,28,3,0,4,0,0.32+0.32,0.15+0.15,0.17,1.03,0.49,2021,Watford
9,4-1-2-1-2,10,3,0,0,0,0.48+0.48,0.00,0.48,4.28,0.00,2021,Watford
1,4-3-3,1024,102,7,181,27,7.82+0.82,28.56+1.56,-20.73,0.69,2.51,2021,Norwich
2,4-2-3-1,783,88,6,133,19,8.32+2.32,17.55-1.45,-9.22,0.96,2.02,2021,Norwich
3,5-3-2,404,47,0,60,7,3.76+3.76,6.50-0.50,-2.73,0.84,1.45,2021,Norwich
4,4-1-4-1,385,46,0,72,5,4.41+4.41,7.04+2.04,-2.63,1.03,1.65,2021,Norwich
5,4-5-1,235,28,3,43,5,3.47+0.47,5.51+0.51,-2.05,1.33,2.11,2021,Norwich
6,4-4-2,201,15,4,35,1,2.35-1.65,3.82+2.82,-1.46,1.05,1.71,2021,Norwich
7,3-5-2,165,15,1,32,7,0.68-0.32,4.11-2.89,-3.43,0.37,2.24,2021,Norwich
8,3-4-2-1,117,13,1,22,3,1.78+0.78,2.16-0.84,-0.38,1.37,1.66,2021,Norwich
9,4-4-1-1,92,4,0,16,5,0.15+0.15,2.93-2.07,-2.78,0.15,2.87,2021,Norwich
10,5-4-1,90,9,0,19,5,0.31+0.31,4.33-0.67,-4.02,0.31,4.33,2021,Norwich
11,4-1-2-1-2,83,8,1,20,0,0.68-0.32,1.82+1.82,-1.14,0.74,1.97,2021,Norwich
1,4-3-3,2048,377,53,151,22,46.36-6.64,22.56+0.56,23.80,2.04,0.99,2020,Manchester_City
2,4-2-3-1,800,127,19,69,4,18.80-0.20,6.08+2.08,12.73,2.12,0.68,2020,Manchester_City
3,4-4-1-1,225,32,3,28,3,2.94-0.06,1.66-1.34,1.29,1.18,0.66,2020,Manchester_City
4,3-4-3,222,26,6,11,0,7.17+1.17,0.72+0.72,6.44,2.91,0.29,2020,Manchester_City
5,3-1-4-2,188,29,2,23,2,3.33+1.33,1.46-0.54,1.87,1.60,0.70,2020,Manchester_City
6,4-4-2,64,8,0,3,1,1.00+1.00,0.33-0.67,0.67,1.41,0.47,2020,Manchester_City
7,4-5-1,4,2,0,0,0,0.48+0.48,0.00,0.48,10.83,0.00,2020,Manchester_City
1,4-2-3-1,3187,473,68,385,40,61.01-6.99,40.03+0.03,20.98,1.72,1.13,2020,Manchester_United
2,4-1-2-1-2,281,38,2,31,2,3.45+1.45,3.87+1.87,-0.42,1.11,1.24,2020,Manchester_United
3,4-3-1-2,95,15,3,10,2,2.51-0.49,0.50-1.50,2.01,2.37,0.47,2020,Manchester_United
4,4-2-2-2,11,2,0,1,0,0.03+0.03,0.02+0.02,0.01,0.28,0.19,2020,Manchester_United
5,4-3-3,9,0,0,2,0,0.00,0.03+0.03,-0.03,0.00,0.33,2020,Manchester_United
6,4-4-2,7,0,0,2,0,0.00,0.08+0.08,-0.08,0.00,0.98,2020,Manchester_United
1,4-3-3,3147,532,59,296,38,65.89+6.89,43.66+5.66,22.23,1.88,1.25,2020,Liverpool
2,4-2-3-1,216,33,6,20,2,5.55-0.45,2.97+0.97,2.58,2.31,1.24,2020,Liverpool
3,4-4-2,134,31,1,9,1,3.20+2.20,0.94-0.06,2.26,2.15,0.63,2020,Liverpool
4,4-3-1-2,81,13,2,7,0,1.54-0.46,0.30+0.30,1.24,1.71,0.33,2020,Liverpool
5,4-4-1-1,12,2,0,1,1,0.17+0.17,0.12-0.88,0.04,1.24,0.92,2020,Liverpool
1,3-4-2-1,1437,240,22,127,12,31.08+9.08,10.17-1.83,20.91,1.95,0.64,2020,Chelsea
2,4-3-3,1202,183,18,122,14,23.57+5.57,12.74-1.26,10.83,1.76,0.95,2020,Chelsea
3,4-2-3-1,470,84,9,34,6,8.82-0.18,3.35-2.65,5.47,1.69,0.64,2020,Chelsea
4,4-2-2-2,146,18,4,17,1,2.01-1.99,1.58+0.58,0.43,1.24,0.97,2020,Chelsea
5,3-4-1-2,76,8,2,5,1,1.58-0.42,1.44+0.44,0.14,1.87,1.70,2020,Chelsea
6,3-4-3,69,4,0,5,0,0.62+0.62,0.17+0.17,0.45,0.81,0.22,2020,Chelsea
7,4-4-1-1,46,4,0,11,2,0.87+0.87,1.90-0.10,-1.03,1.70,3.72,2020,Chelsea
8,4-1-4-1,39,7,1,6,0,1.25+0.25,0.28+0.28,0.97,2.88,0.65,2020,Chelsea
9,3-5-2,39,2,0,6,0,0.10+0.10,0.28+0.28,-0.17,0.24,0.64,2020,Chelsea
10,4-4-2,27,6,1,2,0,0.58-0.42,0.11+0.11,0.47,1.93,0.37,2020,Chelsea
11,3-1-4-2,20,4,1,2,0,0.85-0.15,0.07+0.07,0.78,3.80,0.29,2020,Chelsea
1,4-2-3-1,1133,170,18,114,11,18.50+0.50,14.90+3.90,3.60,1.47,1.18,2020,Leicester
2,3-4-1-2,712,101,15,53,14,14.78-0.22,10.67-3.33,4.11,1.87,1.35,2020,Leicester
3,3-4-2-1,630,69,11,80,7,11.70+0.70,10.94+3.94,0.77,1.67,1.56,2020,Leicester
4,4-1-4-1,373,47,9,42,3,6.79-2.21,3.37+0.37,3.42,1.64,0.81,2020,Leicester
5,3-1-4-2,216,38,5,23,3,3.58-1.42,2.96-0.04,0.62,1.49,1.23,2020,Leicester
6,4-4-2,178,20,3,13,4,1.53-1.47,2.35-1.65,-0.83,0.77,1.19,2020,Leicester
7,5-4-1,135,7,5,21,2,2.87-2.13,1.67-0.33,1.19,1.91,1.12,2020,Leicester
8,3-4-3,128,11,0,18,5,0.85+0.85,2.96-2.04,-2.11,0.60,2.08,2020,Leicester
9,4-2-2-2,44,18,1,2,1,2.22+1.22,0.81-0.19,1.41,4.54,1.66,2020,Leicester
10,4-1-3-2,23,6,1,2,0,0.29-0.71,0.58+0.58,-0.29,1.13,2.28,2020,Leicester
1,4-2-3-1,1963,276,36,257,23,37.44+1.44,27.96+4.96,9.48,1.72,1.28,2020,West_Ham
2,5-4-1,559,67,12,55,8,11.29-0.71,6.36-1.64,4.93,1.82,1.02,2020,West_Ham
3,3-4-2-1,332,46,7,38,7,7.96+0.96,4.12-2.88,3.84,2.16,1.12,2020,West_Ham
4,3-4-1-2,278,30,3,53,7,2.66-0.34,7.17+0.17,-4.50,0.86,2.32,2020,West_Ham
5,3-4-3,191,31,2,22,0,3.55+1.55,2.55+2.55,1.01,1.67,1.20,2020,West_Ham
6,4-1-4-1,121,12,0,16,1,0.75+0.75,2.54+1.54,-1.80,0.55,1.89,2020,West_Ham
7,3-1-4-2,48,0,0,8,0,0.00,0.86+0.86,-0.86,0.00,1.61,2020,West_Ham
8,4-3-3,46,3,0,11,1,0.21+0.21,1.38+0.38,-1.18,0.40,2.71,2020,West_Ham
9,3-5-1-1,30,4,1,4,0,0.66-0.34,0.72+0.72,-0.07,1.97,2.17,2020,West_Ham
10,4-4-1-1,14,2,1,3,0,0.02-0.98,0.73+0.73,-0.71,0.14,4.69,2020,West_Ham
11,4-4-2,3,0,0,1,0,0.00,0.05+0.05,-0.05,0.00,1.39,2020,West_Ham
1,4-2-3-1,2567,332,43,343,27,43.04+0.04,39.17+12.17,3.88,1.51,1.37,2020,Tottenham
2,4-3-3,288,42,12,33,8,7.39-4.61,7.00-1.00,0.39,2.31,2.19,2020,Tottenham
3,4-4-2,280,28,6,44,3,5.58-0.42,4.13+1.13,1.45,1.79,1.33,2020,Tottenham
4,3-4-1-2,204,21,3,29,3,2.00-1.00,3.04+0.04,-1.04,0.88,1.34,2020,Tottenham
5,3-4-3,146,17,4,25,3,1.39-2.61,3.12+0.12,-1.73,0.86,1.92,2020,Tottenham
6,3-4-2-1,47,1,0,9,1,0.04+0.04,0.58-0.42,-0.54,0.08,1.12,2020,Tottenham
7,4-2-2-2,34,4,0,5,0,0.27+0.27,0.26+0.26,0.00,0.70,0.69,2020,Tottenham
8,5-3-2,20,1,0,3,0,0.13+0.13,0.21+0.21,-0.09,0.57,0.96,2020,Tottenham
1,4-2-3-1,2416,342,43,273,23,41.89-1.11,30.91+7.91,10.98,1.56,1.15,2020,Arsenal
2,3-4-3,706,76,9,87,11,10.24+1.24,10.96-0.04,-0.72,1.31,1.40,2020,Arsenal
3,4-3-3,188,17,2,19,2,1.51-0.49,1.69-0.31,-0.18,0.72,0.81,2020,Arsenal
4,3-4-2-1,97,5,1,19,0,0.69-0.31,1.58+1.58,-0.89,0.64,1.47,2020,Arsenal
5,4-4-2,89,8,0,6,2,0.38+0.38,0.55-1.45,-0.17,0.39,0.56,2020,Arsenal
6,4-4-1-1,60,8,0,11,1,0.31+0.31,2.00+1.00,-1.70,0.46,3.01,2020,Arsenal
7,4-1-2-1-2,19,4,0,1,0,0.25+0.25,0.13+0.13,0.12,1.19,0.60,2020,Arsenal
8,5-4-1,9,0,0,4,0,0.00,0.11+0.11,-0.11,0.00,1.13,2020,Arsenal
1,4-1-4-1,2769,401,47,429,44,47.53+0.53,49.43+5.43,-1.90,1.54,1.61,2020,Leeds
2,3-3-3-1,376,52,9,56,5,6.82-2.18,6.11+1.11,0.70,1.63,1.46,2020,Leeds
3,4-4-1-1,284,53,4,51,4,5.93+1.93,8.14+4.14,-2.22,1.88,2.58,2020,Leeds
4,3-1-4-2,67,11,0,10,0,0.84+0.84,0.81+0.81,0.03,1.13,1.09,2020,Leeds
5,4-4-2,28,6,1,5,0,0.63-0.37,0.72+0.72,-0.10,2.02,2.32,2020,Leeds
6,5-4-1,28,1,1,8,1,0.11-0.89,0.62-0.38,-0.51,0.36,2.00,2020,Leeds
7,4-2-3-1,16,0,0,2,0,0.00,0.10+0.10,-0.10,0.00,0.58,2020,Leeds
1,4-3-3,1066,122,20,133,13,18.99-1.01,13.63+0.63,5.35,1.60,1.15,2020,Everton
2,4-2-3-1,599,64,6,83,7,6.80+0.80,8.81+1.81,-2.01,1.02,1.32,2020,Everton
3,4-4-2,413,47,5,58,3,3.26-1.74,3.97+0.97,-0.71,0.71,0.87,2020,Everton
4,4-3-1-2,308,21,4,45,8,4.12+0.12,5.01-2.99,-0.89,1.20,1.46,2020,Everton
5,5-3-2,282,26,3,49,0,3.88+0.88,3.83+3.83,0.05,1.24,1.22,2020,Everton
6,3-4-1-2,278,37,1,40,4,4.63+3.63,5.20+1.20,-0.56,1.50,1.68,2020,Everton
7,3-4-3,207,27,3,37,4,4.20+1.20,4.39+0.39,-0.18,1.83,1.91,2020,Everton
8,4-1-2-1-2,95,17,2,13,3,2.36+0.36,1.49-1.51,0.87,2.23,1.41,2020,Everton
9,3-5-1-1,93,18,2,12,2,2.30+0.30,1.48-0.52,0.82,2.22,1.43,2020,Everton
10,4-4-1-1,93,3,1,16,3,1.09+0.09,1.23-1.77,-0.14,1.06,1.19,2020,Everton
11,4-3-2-1,70,8,0,9,1,0.44+0.44,1.65+0.65,-1.20,0.57,2.12,2020,Everton
12,4-2-2-2,69,12,0,7,0,0.37+0.37,0.46+0.46,-0.09,0.48,0.59,2020,Everton
13,5-4-1,4,0,0,2,0,0.00,0.11+0.11,-0.11,0.00,2.43,2020,Everton
1,4-2-3-1,2657,401,46,432,38,48.46+2.46,43.94+5.94,4.53,1.64,1.49,2020,Aston_Villa
2,4-3-3,814,107,8,92,6,11.29+3.29,9.47+3.47,1.81,1.25,1.05,2020,Aston_Villa
3,4-1-4-1,50,7,1,8,2,0.76-0.24,1.30-0.70,-0.54,1.36,2.34,2020,Aston_Villa
4,4-4-2,44,9,0,5,0,0.54+0.54,0.15+0.15,0.40,1.11,0.30,2020,Aston_Villa
5,4-3-1-2,26,0,0,3,0,0.00,0.21+0.21,-0.21,0.00,0.71,2020,Aston_Villa
1,5-3-2,1184,132,20,212,19,21.12+1.12,21.92+2.92,-0.81,1.61,1.67,2020,Newcastle_United
2,4-4-2,806,92,14,120,13,11.57-2.43,12.38-0.62,-0.81,1.29,1.38,2020,Newcastle_United
3,5-4-1,508,38,1,76,7,2.42+1.42,11.46+4.46,-9.04,0.43,2.03,2020,Newcastle_United
4,4-3-3,364,44,2,59,7,3.36+1.36,6.52-0.48,-3.16,0.83,1.61,2020,Newcastle_United
5,4-3-1-2,360,49,4,44,5,4.62+0.62,4.47-0.53,0.14,1.15,1.12,2020,Newcastle_United
6,4-4-1-1,102,22,1,11,2,1.14+0.14,0.93-1.07,0.21,1.00,0.82,2020,Newcastle_United
7,4-1-4-1,96,8,1,28,4,1.87+0.87,2.22-1.78,-0.35,1.75,2.08,2020,Newcastle_United
8,4-2-3-1,87,7,3,14,3,0.87-2.13,1.52-1.48,-0.64,0.91,1.57,2020,Newcastle_United
9,4-1-3-2,49,4,0,7,1,0.51+0.51,1.39+0.39,-0.88,0.94,2.55,2020,Newcastle_United
10,4-1-2-1-2,13,1,0,2,1,0.03+0.03,0.13-0.87,-0.10,0.22,0.92,2020,Newcastle_United
11,3-5-2,13,1,0,2,0,0.07+0.07,0.40+0.40,-0.32,0.51,2.74,2020,Newcastle_United
1,4-2-3-1,839,133,13,96,13,13.38+0.38,12.31-0.69,1.08,1.44,1.32,2020,Wolverhampton_Wanderers
2,3-4-2-1,721,71,5,104,8,6.76+1.76,12.18+4.18,-5.42,0.84,1.52,2020,Wolverhampton_Wanderers
3,3-4-3,691,86,6,87,7,9.43+3.43,10.08+3.08,-0.65,1.23,1.31,2020,Wolverhampton_Wanderers
4,3-4-1-2,448,54,3,59,8,3.51+0.51,6.65-1.35,-3.14,0.71,1.34,2020,Wolverhampton_Wanderers
5,3-5-2,371,43,3,43,3,2.59-0.41,5.45+2.45,-2.86,0.63,1.32,2020,Wolverhampton_Wanderers
6,4-3-3,324,50,3,34,8,3.57+0.57,5.01-2.99,-1.44,0.99,1.39,2020,Wolverhampton_Wanderers
7,5-3-2,80,9,1,12,2,0.72-0.28,1.96-0.04,-1.24,0.81,2.21,2020,Wolverhampton_Wanderers
8,4-4-2,52,13,1,3,2,0.98-0.02,1.58-0.42,-0.60,1.69,2.73,2020,Wolverhampton_Wanderers
9,5-4-1,29,4,1,3,0,0.19-0.81,0.62+0.62,-0.43,0.58,1.92,2020,Wolverhampton_Wanderers
10,3-1-4-2,21,2,0,3,1,0.03+0.03,0.19-0.81,-0.16,0.14,0.82,2020,Wolverhampton_Wanderers
11,4-1-4-1,11,1,0,1,0,0.06+0.06,0.06+0.06,0.00,0.49,0.47,2020,Wolverhampton_Wanderers
1,4-4-2,2362,228,28,353,45,26.21-1.79,44.53-0.47,-18.32,1.00,1.70,2020,Crystal_Palace
2,4-3-3,852,93,10,138,15,8.95-1.05,14.43-0.57,-5.47,0.95,1.52,2020,Crystal_Palace
3,4-2-3-1,251,28,3,32,1,2.27-0.73,2.75+1.75,-0.47,0.81,0.98,2020,Crystal_Palace
4,4-1-4-1,107,2,0,17,5,0.05+0.05,1.30-3.70,-1.25,0.04,1.09,2020,Crystal_Palace
1,4-4-2,35946,396,44,385,59,42.17-1.83,52.83-6.17,-10.66,0.11,0.13,2020,Southampton
2,4-3-3,93,9,1,8,2,1.03+0.03,0.90-1.10,0.14,1.00,0.87,2020,Southampton
3,4-3-1-2,79,4,1,22,1,0.85-0.15,2.35+1.35,-1.50,0.97,2.67,2020,Southampton
4,4-2-3-1,49,6,1,8,3,1.03+0.03,1.76-1.24,-0.73,1.90,3.24,2020,Southampton
5,3-5-2,31,4,0,1,0,0.22+0.22,0.06+0.06,0.16,0.64,0.18,2020,Southampton
6,3-4-2-1,31,3,0,1,0,0.56+0.56,0.03+0.03,0.53,1.62,0.09,2020,Southampton
7,5-4-1,12,0,0,4,3,0.00,2.05-0.95,-2.05,0.00,15.38,2020,Southampton
8,4-3-2-1,11,1,0,0,0,0.11+0.11,0.00,0.11,0.88,0.00,2020,Southampton
1,3-4-2-1,1064,147,12,99,12,14.42+2.42,13.56+1.56,0.86,1.22,1.15,2020,Brighton
2,3-4-1-2,817,108,13,85,7,15.58+2.58,7.53+0.53,8.06,1.72,0.83,2020,Brighton
3,3-5-2,396,71,4,34,5,7.78+3.78,3.11-1.89,4.67,1.77,0.71,2020,Brighton
4,4-4-2,388,59,5,40,7,6.22+1.22,4.94-2.06,1.28,1.44,1.15,2020,Brighton
5,3-4-3,204,29,3,23,4,3.93+0.93,4.50+0.50,-0.56,1.74,1.99,2020,Brighton
6,4-2-3-1,196,31,1,21,4,4.20+3.20,2.33-1.67,1.87,1.93,1.07,2020,Brighton
7,5-3-2,103,19,0,5,0,1.59+1.59,0.38+0.38,1.21,1.39,0.33,2020,Brighton
8,3-5-1-1,100,8,1,10,3,0.52-0.48,3.05+0.05,-2.53,0.47,2.74,2020,Brighton
9,4-3-3,92,5,0,16,2,0.19+0.19,0.77-1.23,-0.58,0.19,0.76,2020,Brighton
10,3-1-4-2,62,4,0,4,0,0.13+0.13,0.62+0.62,-0.49,0.19,0.90,2020,Brighton
11,4-4-1-1,59,5,1,6,0,0.28-0.72,0.26+0.26,0.01,0.42,0.40,2020,Brighton
12,5-4-1,42,2,0,6,0,0.67+0.67,0.26+0.26,0.41,1.44,0.57,2020,Brighton
13,4-3-1-2,37,0,0,10,2,0.00,0.87-1.13,-0.87,0.00,2.11,2020,Brighton
14,4-2-2-2,9,0,0,1,0,0.00,0.02+0.02,-0.02,0.00,0.18,2020,Brighton
1,4-4-2,3131,341,31,488,45,35.25+4.25,50.63+5.63,-15.38,1.01,1.46,2020,Burnley
2,4-4-1-1,428,44,2,82,10,4.14+2.14,9.87-0.13,-5.74,0.87,2.08,2020,Burnley
1,4-2-3-1,1520,214,13,173,24,20.25+7.25,24.09+0.09,-3.84,1.20,1.43,2020,Fulham
2,3-4-2-1,500,61,2,56,6,5.43+3.43,7.09+1.09,-1.65,0.98,1.28,2020,Fulham
3,3-4-3,420,58,3,55,8,4.23+1.23,10.05+2.05,-5.82,0.91,2.15,2020,Fulham
4,4-4-2,345,33,4,37,2,5.16+1.16,3.27+1.27,1.89,1.35,0.85,2020,Fulham
5,4-3-3,159,17,0,16,5,1.43+1.43,4.59-0.41,-3.16,0.81,2.60,2020,Fulham
6,4-4-1-1,143,13,1,21,2,0.77-0.23,2.31+0.31,-1.54,0.48,1.45,2020,Fulham
7,3-5-2,139,15,0,11,0,1.07+1.07,0.40+0.40,0.67,0.69,0.26,2020,Fulham
8,5-4-1,95,10,2,16,1,2.04+0.04,1.33+0.33,0.71,1.93,1.26,2020,Fulham
9,4-2-2-2,94,8,1,13,1,0.88-0.12,0.92-0.08,-0.05,0.84,0.88,2020,Fulham
10,3-4-1-2,92,6,0,16,2,0.29+0.29,3.29+1.29,-3.00,0.28,3.22,2020,Fulham
11,4-1-4-1,58,4,1,15,2,0.47-0.53,2.15+0.15,-1.68,0.73,3.34,2020,Fulham
12,4-1-3-2,20,4,0,1,0,0.18+0.18,0.02+0.02,0.16,0.80,0.08,2020,Fulham
1,4-1-4-1,1204,109,7,166,15,12.62+5.62,20.27+5.27,-7.65,0.94,1.51,2020,West_Bromwich_Albion
2,4-4-1-1,852,80,9,158,27,11.35+2.35,21.87-5.13,-10.51,1.20,2.31,2020,West_Bromwich_Albion
3,5-4-1,486,43,5,100,16,3.07-1.93,15.82-0.18,-12.75,0.57,2.93,2020,West_Bromwich_Albion
4,3-4-1-2,264,38,3,38,4,3.33+0.33,4.35+0.35,-1.02,1.13,1.48,2020,West_Bromwich_Albion
5,4-2-3-1,198,19,4,38,4,2.93-1.07,3.20-0.80,-0.27,1.33,1.46,2020,West_Bromwich_Albion
6,4-4-2,188,26,6,30,3,2.42-3.58,3.79+0.79,-1.36,1.16,1.81,2020,West_Bromwich_Albion
7,5-3-2,135,13,0,23,1,0.97+0.97,2.36+1.36,-1.39,0.65,1.57,2020,West_Bromwich_Albion
8,4-5-1,106,5,1,18,1,0.74-0.26,1.57+0.57,-0.83,0.63,1.33,2020,West_Bromwich_Albion
9,3-5-1-1,97,8,0,28,4,0.34+0.34,3.90-0.10,-3.57,0.31,3.62,2020,West_Bromwich_Albion
10,3-4-2-1,23,0,0,4,1,0.00,0.74-0.26,-0.74,0.00,2.90,2020,West_Bromwich_Albion
1,3-5-2,1902,182,11,298,40,18.41+7.41,40.58+0.58,-22.16,0.87,1.92,2020,Sheffield_United
2,5-3-2,476,26,3,73,9,2.57-0.43,8.72-0.28,-6.15,0.49,1.65,2020,Sheffield_United
3,3-4-1-2,316,29,1,51,4,2.87+1.87,7.12+3.12,-4.24,0.82,2.03,2020,Sheffield_United
4,3-4-3,255,25,1,37,2,2.71+1.71,4.29+2.29,-1.58,0.96,1.51,2020,Sheffield_United
5,3-4-2-1,157,15,1,15,0,0.54-0.46,0.95+0.95,-0.41,0.31,0.55,2020,Sheffield_United
6,4-3-1-2,151,16,1,19,4,0.66-0.34,2.63-1.37,-1.96,0.39,1.57,2020,Sheffield_United
7,4-4-2,112,8,1,27,2,1.31+0.31,4.43+2.43,-3.12,1.06,3.56,2020,Sheffield_United
8,4-4-1-1,81,4,0,16,1,0.85+0.85,0.77-0.23,0.08,0.94,0.86,2020,Sheffield_United
9,4-1-2-1-2,70,10,1,6,0,1.19+0.19,0.59+0.59,0.60,1.53,0.76,2020,Sheffield_United
10,4-3-3,59,11,0,3,1,2.61+2.61,0.41-0.59,2.20,3.98,0.62,2020,Sheffield_United
1,4-2-3-1,1246,249,37,111,12,31.54-5.46,14.12+2.12,17.42,2.28,1.02,2022,Bayern_Munich
